id,video_id,text,label,label_prior,matched_keywords,matched_categories,annot_time_sec,annot_ts
UgwXKjT6lKrKhWhPGB94AaABAg,va4UkKaVJ8k,Негизи мусулман өлкө болгондуктан бизге туура келбейт жок болсун түнкү клубдар !!!жаштар өз тагдырына балта чаап жатышат!!!,non_hate,likely_non_hate,,,16.05,1779546346
Ugz9KBRhC7LG_qijeMZ4AaABAg,GE9a-UY4I7E,"Канча деген адамдарды олтуруп кетип жатат Рысалиев алардыда коргобойбу. Батукаевди олтуробу олтурбойбу анын кандай иши бар, балким бироонон тапшырма алган же пара алган? Бечара Акундун топурагы женил экен.",non_hate,potentially_hate,олтуру,profanity_ky,17.01,1779546363
Ugx87M52PI6ibz5cfKB4AaABAg,MzmJyHQlS5Y,Матраимов куноолу! Азаттык душмандар!,non_hate,likely_non_hate,,,2.94,1779546366
UgxCD7RNsWEvGbldYM94AaABAg,bXQ7pHLuXSc,Энен дурайындар. Башка эчнерсе жок калгандай ушуну таптынарбы жон эле издеп акча кетирип силерге эмне пайда бакиев кыргызстандан чыгып кеткенине канча болду. Тугандар бакиев таза эле иштеди аны коро албаган акмактар кылышты барын,offensive,potentially_hate,акмак,profanity_ky,37.27,1779546404
Ugz2UEq4aoaNte0IhWZ4AaABAg,MzmJyHQlS5Y,Эшектерди эмнеге камабайт,offensive,potentially_hate,эшек,profanity_ky,5.99,1779546410
UgwUUtBOmokRrwJsWrx4AaABAg,HeGfRTka3TQ,Еей акмактар кайдагы талку бул нерсени жолго кою учун ислам дини менен жашоо керек,offensive,potentially_hate,акмак,profanity_ky,7.15,1779546417
UgwW8qw1u_MGj4ku8ZV4AaABAg,9SK6boOSZX0,Посли пожар хуйнасос раньше нада билдумат,skip,potentially_hate,хуй,profanity_ru,6.82,1779546424
UgyVXRbB_SPt6LEwqT14AaABAg,9SK6boOSZX0,Лөлүлөр кор болуп курттап өлсүн ооомийин,hate,potentially_hate,өлсүн,profanity_ky,119.08,1779546543
UgyTe7OdZvBZmUZG5Hp4AaABAg,HeGfRTka3TQ,Ну ё ма ё,skip,likely_non_hate,,,9.44,1779546552
UgyMvDTJjQwmvyQUHXB4AaABAg,rcF3WelvY18,Тобо оронгондору деле чегип олтурушатко,non_hate,potentially_hate,олтуру,profanity_ky,10.88,1779546563
UgzsiXimyIzQSafIHih4AaABAg,KSVY5SRkfn8,Урматтуу президентибиз туура эле реформа кылып жатса керек,non_hate,likely_non_hate,,,2.91,1779546566
Ugy0BLRoJtNI-iIWjkZ4AaABAg,KSVY5SRkfn8,Арким өзүнүн кадырын коюп башканы иштен алып жамандамай,non_hate,likely_non_hate,,,5.21,1779546571
UgwU_YeXTr90KKwZHVx4AaABAg,GE9a-UY4I7E,Баарынар акмаксынар баарынар билесинер ууру тойгончо жеп олгончо карганат болбогулачы анттын балекетин ал Турсунбай Акун баарынар котунорду тазалаш учун корунгонго шылтабагылачы,offensive,potentially_hate,акмак,profanity_ky,16.28,1779546587
Ugxdc5fdJGYciA1UfQt4AaABAg,HeGfRTka3TQ,писихолугуна ментине депутатына дагы эшектики.кыздар озунор кысчу жерин кысып жургуло номер бер деселе берекалбай куноону кыздар озунордон издегиле,hate,potentially_hate,эшек,profanity_ky,14.62,1779546602
UgzFvDtOPGBTuZTDsyJ4AaABAg,9SK6boOSZX0,"Бул терористичний олко деп саналуу зарыл!!! Оондо каралу керек буунун мучолору дагы конул бурбаса, ушул ишуе кызыктар экенин тушунсок болот. Америка конгрессин гаагага берилишин талап кылуу зарыл, анткени терористерди машыктырып жана курал берип жатат акыркы жылдары.",non_hate,likely_non_hate,,,50.35,1779546652
Ugx5fjA30GQMWL3JaHh4AaABAg,GE9a-UY4I7E,АША акмакчылыгын айкындалды,offensive,potentially_hate,акмак,profanity_ky,6.61,1779546659
Ugy8HqFrn9UPIl4yi-F4AaABAg,bXQ7pHLuXSc,Чёрт ёбанный этот массал максим 😈😈😈😈😈😈🐷👎,skip,potentially_hate,ёбан,profanity_ru,3.57,1779546663
UgxaSpxnnnuZ4Gdhazx4AaABAg,KSVY5SRkfn8,Садыр Жапаров менен Камчыбек Ташиев эко Аман эсен ден соолукта болсун деп дуа кылам башка эчнерсе кереги жок чача мачанарды укпайм Кыргыстаным оссун онуксун болду ушакчылар менен ичи арамдарды Аллахым таразаласын Аллахым билуучу Аллахым озу адилеттуулордун эн адилеттуу болгон соту .,non_hate,potentially_hate,ам баш,profanity_ky,31.34,1779546694
Ugz0I0t4FvcMLijTAtp4AaABAg,MzmJyHQlS5Y,Акчага бардыгы сатылыптыр.,non_hate,likely_non_hate,,,3.72,1779546698
Ugz4oggPwl0zEa17Kyp4AaABAg,bXQ7pHLuXSc,Бул канкорлор неге тируу журот оо элим бизде акыйкатчылык болобу,hate,likely_non_hate,,,21.88,1779546720
UgzXv-OAnkbkYjapm4B4AaABAg,HeGfRTka3TQ,Турмушта ар кандай неселер болот. Баардык кыздар силердей болсо..,non_hate,likely_non_hate,,,10.19,1779546730
Ugz8Kn5EXA5382phs9V4AaABAg,HeGfRTka3TQ,Чычандап жамбашын домпойтуп шым кийип журсо ар Ким тийишет менимче озу кунолуу хиджап кийип журсун эчким тийишпейт,hate,potentially_hate,амбаш,profanity_ky,9.33,1779546739
UgwUtSHSTX8qNVGtKON4AaABAg,9SK6boOSZX0,Аллахтын айланып садага кетпейсинби тынч жаткан элге согуш ачып ошол ишинер Аллага жагабы эшектер манкурттар,offensive,potentially_hate,манкурт|эшек,ethnic|profanity_ky,11.14,1779546750
UgwETYFkU7HsCvO_JDt4AaABAg,KSVY5SRkfn8,Садыр Азаматсын тураа кылдын сенден эмес ташиден коруп,non_hate,likely_non_hate,,,3.79,1779546754
Ugxid-pAOILV7JukPJh4AaABAg,9SK6boOSZX0,Акмак.тажик куноосуз балдар шейит.кетти,offensive,potentially_hate,акмак,profanity_ky,9.53,1779546764
UgzztZwn1DoezQJuCBl4AaABAg,GE9a-UY4I7E,"Бийликти башынан аягына чейин бирин да калтырбай тазалаш керек акмак,манкурттарды.",offensive,potentially_hate,акмак,profanity_ky,226.39,1779546990
UgyTynvcHZw9XMBwiSp4AaABAg,rcF3WelvY18,Бизде негизи же любой мамлекетте педофилдерден страховка жок деп ойлоймун ошонун айын любой жаш баланын бала кезинде эле психологиясы бузулуп педофилдерди камап туруп анан мооноту буткондо чыгарып жиберип атышат алар чыкканда кайра эле коомго таасир берет же аларды олтуруп жок кылыш керек же ошолорго атайын психотерапия менен жардам бериш керек турмодон чыккан жанагы бузуктар чыгып алып коомду бузуп атат алар оздору зордук кылбасада оздорунун сунушунан канчалаган балдардында ан сезими бузулуп атат окмот биринчи ошолорду жок кылышы керек. Педофильдердин козун курутса жакшы болмок анан ата эненин жоопкерчилиги керек,offensive,potentially_hate,олтуру,profanity_ky,260.07,1779547250
UgxAgeuZFuJpIMDjijN4AaABAg,bXQ7pHLuXSc,ХУЙНА АШАНЫН БАЙЛЫГЫ МЫНДАН 100 ЭСЕ КОП.,offensive,potentially_hate,хуй,profanity_ru,13.78,1779547264
Ugy4PuU1SCwI_s6qYXh4AaABAg,rcF3WelvY18,"Акмактар, жалаң бекерпооз , клренной жительдердин кылганын карагыладиванный эксперттер, учты жоктор👎",offensive,potentially_hate,акмак,profanity_ky,10.76,1779547275
UgxFGSRvHndgDBRRKQt4AaABAg,KSVY5SRkfn8,Эл ташиев сен менен,non_hate,likely_non_hate,,,1.97,1779547276
UgwRtILAHShTuFOKIBN4AaABAg,rcF3WelvY18,Если нету паспорта надо было просто отправить в обизяник . А вы милицию сами как лохи бегаете за ними и они смело стоят «Что ты можешь сделать у меня нету паспорта». И все .,skip,likely_non_hate,,,3.21,1779547280
UgyvOUdmhX4EnEj4EsN4AaABAg,MzmJyHQlS5Y,Раимди кама албайт колдорунан келбейт,non_hate,likely_non_hate,,,4.15,1779547284
UgyIgZgd2lWwqPxwTvF4AaABAg,KSVY5SRkfn8,Охренеть как они могли в струкруру попасть ???,skip,likely_non_hate,,,1.46,1779547285
UgzUsPBdbj0dvKPGLpp4AaABAg,9SK6boOSZX0,"Иликтоо жиликтоосуз эле бул акмактар атайын даярданып кол салганы 100 % тушунуктуу да!! Отуруп алып Аллах Аллах озунг сакта деп, тажиктерди каргай бербей, ушул агрессиядан сабак алып мындан аркысына катуу даярданышыбыз кк. Баткенди аскер шаарчасына айландырыш керек, Лейлейкке атайын аскер болугун жайгаштырыш кк, чектеш айылдарда элдик кошундарды тузуп, айылдарда атайын куралдарды кармап, агрессия болгондо заматта элдик кошундар куралдана турган болуусу кк. Мерчемдуу жерлерге ДОТторду куруу зарыл. Токмоктогу, Балыкчыдагы аскер болукторун Баткен тарапка кочуруу зарыл. ""Баткен биз сени мененбиз! и деп, суу май мн макарон жоното бергенибизден абал озгорбойт.",offensive,potentially_hate,акмак,profanity_ky,1926.87,1779549212
UgwXgLgyvUKHU8fCQt54AaABAg,bXQ7pHLuXSc,Бул дуйно аябай узак аябай кооз корунот бирок бир эшиктен кирип кайра экинчи эшиктен чыгып кетебиз эч нерсе алып кете албайбыз байлык акча жардам бербейт чогулккан байлыкка сурак беребиз Аллахтын алдында элдин акчасын озуно чогулкан болсо сурак аябай узак болот да туугандар.болунбойлу кыргыз эл бир бирибизге жардам берели сооп кобурок табалы акыретке даярданып политикага берилбей Аллахка жакындайлы эл биримдик болуп озубуз корупция менен курошпосок озубуздон баштап тазаланбасак ойдо жактагылар жыргатпайт.карга карганын козун чукубайт.ошону учун туштук бакиевди колдобой.тундук атамбаевди колдобой бир эл болушубуз абдан зарыл,non_hate,likely_non_hate,,,22.13,1779549234
