id,video_id,text,label
Ugwmp6usxCX-w7r9dp94AaABAg,GE9a-UY4I7E,Мына ак чач Туштонкийин Актанбай эле койчу барибир билесинде кандай жол менен кетгкнин,non_hate
Ugx1873WiRDpNx_nfZ54AaABAg,9SK6boOSZX0,Рахмон качкан куну буларды аеоосуз тажиктар оздору жок кылат,non_hate
UgxgH-AjkY7hGMsoiP14AaABAg,bXQ7pHLuXSc,Азаттык чагымчы кимдин заказы кыргызтандагы олигахтардын аташтын дуйносун тарт же киришпегиле америка азаттык укбайбыз мусурмандарды кырып байлыгына нефтьге коз артып согуш ачып жатат эмне учун тартып корсотбойсунор баскынчылар саясатынар тетири,non_hate
UgxRY4jaQGKTHIRui2R4AaABAg,8W94yWJHw6A,Элдин калоосу Жогорку кенештен Эрулан Кокулов менен Нуржигит Кадырбековго окшогон жаны жуздорду коргусу келет,non_hate
UgwzfldsIk_Igv9AzQx4AaABAg,GE9a-UY4I7E,"Журналист акмак, интриган э́кенсин",offensive
UgwDr1GN8ti1twWBg4x4AaABAg,MzmJyHQlS5Y,Шайлообек деген шакалды ким шайлады билими абдан томон мамлекеттк кызматта бир кун иштебей депутат болду биздин элдин денгээлинне жараша экен,offensive
UgwgbxA3RJJ5oTKkV4R4AaABAg,rcF3WelvY18,"Чындыгында жанды кейите турган маселе экен. Бирок коопсуздук күчтөрү алсыз экениңерди көрсөттүңөр, аныктап гана бердиңер. Эми жалпынардан суранабыз чара көрүлүп ушул ЛГБТга ""чекит."" койгула!",hate
Ugz1CAE3rdxY-nvvLx94AaABAg,bXQ7pHLuXSc,Бакиев менин балдарым акылдуу билимдүү деп эл алдында мактаныпсүйлөт канчага чейинуурдап кеткен кыргыз элинин байлыгына тайраңдап сайрандап жашашаар экен бир убакта кезеги келээр акмактардын кудай алдында жооп бересиңер.,offensive
UgzqXymssWwfqSODDH14AaABAg,rcF3WelvY18,Жолукчан ашиналар кальянды бердирип атат,non_hate
Ugzh9A7Jdd4SQNbQAMJ4AaABAg,9SK6boOSZX0,"Булар баары Душанбеден учуп келип, согушуп кетип жатат. Худжандыктар жок. Худжанд, Исфара, Киста Коз согушпайт, Лейлек, Баткен менен. Бул тварь Генерал Шох коптогон жерде ушинтип озу согушка катышат. Потому что опыт кооп Шохта. Имомалинын войны бул жетим тварь.",offensive
UgxFoUUxuMR-X6pmzjZ4AaABAg,KSVY5SRkfn8,"АЗЫРКЫ ЗАМАН АКМАКТАРДЫН ЖУЗУ АЧЫЛА ТУРГАН ЗАМАН.УКМАКТАР ,САСЫТКЫЛАРДЫН БААРДЫГЫ ЖОК БОЛУП,ЖЕРИБИЗ ТАЗАЛАНСЫН!!!",offensive
UgyAQngwyUjKFkfcf_F4AaABAg,rcF3WelvY18,ОЛТУРУБ ТАШТАШ КЕРЕК БУТТУ,hate
Ugw9UX70fVe_bgjkWo94AaABAg,HeGfRTka3TQ,Калыбек Ишенов сиз озунуздун ютуб каналынарды ачып биздин кыргыз балдарга ой пикирлеринерди жана акылынарды болушсонор абдан жакшы болмок. Ошол канал ачканынар аз болсо да коп балдардын оюн озгортооруно козум жетет. Азамат,non_hate
UgytM6BnLfJVXzZp0vp4AaABAg,bXQ7pHLuXSc,Журналист иниме айтаарым эгер сен калыс адам болсон кыргызстанды он беш жыл талап-тоноп кыйратып тонналаган алтыны бар милиарддарды сугунган Акаев жонундо эмне учун унчукпайсынарже ал тундуктон болгон учун унчукпайсынарбы тегиз бол элим Бакиев эн сонун президент болгон аны убакыт корсотот ичинер куйсо Бактевдерге туз жалагыла демекчимин.,non_hate
Ugy-McvkIo2tPcSTgXd4AaABAg,9SK6boOSZX0,"Ата бергиле по хуй,афганбы тажикби,эненди скейлерди",hate
UgzZHMjQxJxFz5qdWmF4AaABAg,MzmJyHQlS5Y,Бир дагы депутат таза эмес баарын кеттиришкерек,non_hate
Ugzru6xvDFmYpl8SkKZ4AaABAg,8W94yWJHw6A,Нарматова матрайимов кридит алып эки миллион токту деп уялбай кантип айттын канчык,offensive
UgwEnvw5HUzbNMa7hK54AaABAg,bXQ7pHLuXSc,"Бакиев Курманбек жети атадан наалаты укту,демек эч жыргабайт озбойт-онбойт,адамдын коз жашы уктатпайт,канча кан тогулду,Кудай устубуздо куну-туну карап турат,жазаларын аларына аз калды,баардыгы бумеранг болуп оздоруно барат.Бакиевтер келгени катындан-катын алышты,эч бир намыс жок экен булар да,мисалы намыстары болсо Мекен учун иштешсе болбок,жок булар канча адамды олтурушту,канчасын ортошту,мындай акмактарды жер чыдап которуп журот,оздоруу кунолорун билишет,тараза бар Кудайдын.",non_hate
UgwXKjT6lKrKhWhPGB94AaABAg,va4UkKaVJ8k,Негизи мусулман өлкө болгондуктан бизге туура келбейт жок болсун түнкү клубдар !!!жаштар өз тагдырына балта чаап жатышат!!!,non_hate
Ugz9KBRhC7LG_qijeMZ4AaABAg,GE9a-UY4I7E,"Канча деген адамдарды олтуруп кетип жатат Рысалиев алардыда коргобойбу. Батукаевди олтуробу олтурбойбу анын кандай иши бар, балким бироонон тапшырма алган же пара алган? Бечара Акундун топурагы женил экен.",non_hate
Ugx87M52PI6ibz5cfKB4AaABAg,MzmJyHQlS5Y,Матраимов куноолу! Азаттык душмандар!,non_hate
UgxCD7RNsWEvGbldYM94AaABAg,bXQ7pHLuXSc,Энен дурайындар. Башка эчнерсе жок калгандай ушуну таптынарбы жон эле издеп акча кетирип силерге эмне пайда бакиев кыргызстандан чыгып кеткенине канча болду. Тугандар бакиев таза эле иштеди аны коро албаган акмактар кылышты барын,offensive
Ugz2UEq4aoaNte0IhWZ4AaABAg,MzmJyHQlS5Y,Эшектерди эмнеге камабайт,offensive
UgwUUtBOmokRrwJsWrx4AaABAg,HeGfRTka3TQ,Еей акмактар кайдагы талку бул нерсени жолго кою учун ислам дини менен жашоо керек,offensive
UgyVXRbB_SPt6LEwqT14AaABAg,9SK6boOSZX0,Лөлүлөр кор болуп курттап өлсүн ооомийин,hate
UgyMvDTJjQwmvyQUHXB4AaABAg,rcF3WelvY18,Тобо оронгондору деле чегип олтурушатко,non_hate
UgzsiXimyIzQSafIHih4AaABAg,KSVY5SRkfn8,Урматтуу президентибиз туура эле реформа кылып жатса керек,non_hate
Ugy0BLRoJtNI-iIWjkZ4AaABAg,KSVY5SRkfn8,Арким өзүнүн кадырын коюп башканы иштен алып жамандамай,non_hate
UgwU_YeXTr90KKwZHVx4AaABAg,GE9a-UY4I7E,Баарынар акмаксынар баарынар билесинер ууру тойгончо жеп олгончо карганат болбогулачы анттын балекетин ал Турсунбай Акун баарынар котунорду тазалаш учун корунгонго шылтабагылачы,offensive
Ugxdc5fdJGYciA1UfQt4AaABAg,HeGfRTka3TQ,писихолугуна ментине депутатына дагы эшектики.кыздар озунор кысчу жерин кысып жургуло номер бер деселе берекалбай куноону кыздар озунордон издегиле,hate
UgzFvDtOPGBTuZTDsyJ4AaABAg,9SK6boOSZX0,"Бул терористичний олко деп саналуу зарыл!!! Оондо каралу керек буунун мучолору дагы конул бурбаса, ушул ишуе кызыктар экенин тушунсок болот. Америка конгрессин гаагага берилишин талап кылуу зарыл, анткени терористерди машыктырып жана курал берип жатат акыркы жылдары.",non_hate
Ugx5fjA30GQMWL3JaHh4AaABAg,GE9a-UY4I7E,АША акмакчылыгын айкындалды,offensive
UgxaSpxnnnuZ4Gdhazx4AaABAg,KSVY5SRkfn8,Садыр Жапаров менен Камчыбек Ташиев эко Аман эсен ден соолукта болсун деп дуа кылам башка эчнерсе кереги жок чача мачанарды укпайм Кыргыстаным оссун онуксун болду ушакчылар менен ичи арамдарды Аллахым таразаласын Аллахым билуучу Аллахым озу адилеттуулордун эн адилеттуу болгон соту .,non_hate
Ugz0I0t4FvcMLijTAtp4AaABAg,MzmJyHQlS5Y,Акчага бардыгы сатылыптыр.,non_hate
Ugz4oggPwl0zEa17Kyp4AaABAg,bXQ7pHLuXSc,Бул канкорлор неге тируу журот оо элим бизде акыйкатчылык болобу,hate
